FECHA DE TUESTE,FECHA DE EMPAQUE,MARCA,CANTIDAD,TOSTADOR
2024-03-04 00:00:00,2024-03-04 00:00:00,Madre Laura,2.0,LFQ
2024-03-04 00:00:00,2024-03-04 00:00:00,Madre Laura,1.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,2.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura Natural,1.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Familia Vergara,1.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,2.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,1.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,10.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura Natural,10.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,8.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Don Johan,5.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Don Victor - Maragogipe,4.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Familia Gutierrez,5.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Familia Vergara,5.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Don Rafael- Pink Bourbon Lavado,5.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Don Felix,6.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,3.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,1.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,2.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,3.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,5.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,2.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Don Victor - Red Bourbon,1.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Familia Vergara,1.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Don Johan,1.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,5.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,1.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,2.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,15.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Doña Dolly,5.0,LFQ
2024-10-04 00:00:00,2024-10-04 00:00:00,Madre Laura,4.0,LFQ
24-4-24,24-4-24,Madre Laura,10.0,LFQ
24-4-24,24-4-24,Madre Laura,8.0,LFQ
24-4-24,24-4-24,Madre Laura Natural,5.0,LFQ
24-4-24,24-4-24,Doña Dolly,5.0,LFQ
24-4-24,24-4-24,Familia Vergara,5.0,LFQ
24-4-24,24-4-24,Familia Gutierrez,5.0,LFQ
24-4-24,24-4-24,Don Rafael- Pink Bourbon Lavado,5.0,LFQ
24-4-24,24-4-24,Don Victor - Red Bourbon,5.0,LFQ
24-4-24,24-4-24,Don Johan,5.0,LFQ
24-4-24,24-4-24,Familia Vergara,1.0,LFQ
24-4-24,24-4-24,Familia Gutierrez,1.0,LFQ
24-4-24,24-4-24,Don Rafael- Pink Bourbon Lavado,2.0,LFQ
24-4-24,24-4-24,Don Victor - Red Bourbon,1.0,LFQ
24-4-24,24-4-24,Don Johan,1.0,LFQ
24-4-24,24-4-24,Madre Laura,2.0,LFQ
24-4-24,24-4-24,Madre Laura,1.0,LFQ
24-4-24,24-4-24,Madre Laura,1.0,LFQ
24-4-24,24-4-24,Madre Laura,2.0,LFQ
24-4-24,24-4-24,Madre Laura,1.0,LFQ
24-4-24,24-4-24,Madre Laura,2.0,LFQ
24-4-24,24-4-24,Madre Laura,2.0,LFQ
24-4-24,24-4-24,Madre Laura,1.0,LFQ
24-4-24,24-4-24,Madre Laura,6.0,LFQ
24-4-24,24-4-24,Madre Laura,6.0,LFQ
24-4-24,24-4-24,Don Rafael- Pink Bourbon Lavado,5.0,LFQ
24-4-24,24-4-24,Madre Laura,4.0,LFQ
24-4-24,24-4-24,Madre Laura Descafeinado,1.0,LFQ
24-4-24,24-4-24,Madre Laura,2.0,LFQ
24-4-24,24-4-24,Madre Laura,5.0,LFQ
24-4-24,24-4-24,Madre Laura,1.0,LFQ
24-4-24,24-4-24,Madre Laura,2.0,LFQ
24-4-24,24-4-24,Don Victor Red Bourbon Honey,1.0,LFQ
24-4-24,24-4-24,Don Rafael- Pink Bourbon Lavado,1.0,LFQ
24-4-24,24-4-24,Madre Laura,1.0,LFQ
29-4-24,29-4-24,Madre Laura,10.0,LFQ
29-4-24,29-4-24,Madre Laura,10.0,LFQ
29-4-24,29-4-24,Madre Laura Natural,5.0,LFQ
29-4-24,29-4-24,Doña Dolly,15.0,LFQ
29-4-24,29-4-24,Familia Vergara,5.0,LFQ
29-4-24,29-4-24,Familia Gutierrez,5.0,LFQ
29-4-24,29-4-24,Don Rafael- Pink Bourbon Lavado,5.0,LFQ
29-4-24,29-4-24,Don Victor - Red Bourbon,5.0,LFQ
29-4-24,29-4-24,Don Johan,5.0,LFQ
29-4-24,29-4-24,Madre Laura Natural,1.0,LFQ
29-4-24,29-4-24,Don Rafael- Pink Bourbon Lavado,2.0,LFQ
29-4-24,29-4-24,Madre Laura Natural,5.0,LFQ
29-4-24,29-4-24,Madre Laura,50.0,LFQ
29-4-24,29-4-24,Madre Laura,3.0,LFQ
29-4-24,29-4-24,Don Victor Red Bourbon Honey,1.0,LFQ
29-4-24,29-4-24,Madre Laura Natural,1.0,LFQ
29-4-24,29-4-24,Madre Laura,2.0,LFQ
29-4-24,29-4-24,Madre Laura,2.0,LFQ
29-4-24,29-4-24,Madre Laura,5.0,LFQ
29-4-24,29-4-24,Madre Laura,1.0,LFQ
29-4-24,29-4-24,Madre Laura,6.0,LFQ
29-4-24,29-4-24,Madre Laura,1.0,LFQ
29-4-24,29-4-24,Madre Laura,2.0,LFQ
29-4-24,29-4-24,Madre Laura,4.0,LFQ
29-4-24,29-4-24,Madre Laura,10.0,LFQ
29-4-24,29-4-24,Madre Laura Natural,5.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Doña Dolly,10.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,10.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Familia Gutierrez,5.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Don Rafael- Pink Bourbon Lavado,2.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Don Victor - Red Bourbon,5.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Familia Gutierrez,1.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Don Victor - Red Bourbon,1.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,2.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,1.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,4.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,1.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,2.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,3.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,1.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,1.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,6.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,1.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,5.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,2.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Don Rafael- Pink Bourbon Lavado,3.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Don Victor - Red Bourbon,4.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,1.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,4.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,2.0,LFQ
2024-06-05 00:00:00,2024-06-05 00:00:00,Madre Laura,5.0,LFQ
17-5-24,17-5-24,Madre Laura,15.0,LFQ
17-5-24,17-5-24,Madre Laura,8.0,LFQ
17-5-24,17-5-24,Doña Dolly,10.0,LFQ
17-5-24,17-5-24,Madre Laura Natural,5.0,LFQ
17-5-24,17-5-24,Don Victor - Red Bourbon,5.0,LFQ
17-5-24,17-5-24,Don Rafael- Pink Bourbon Lavado,1.0,LFQ
17-5-24,17-5-24,Familia Vergara,1.0,LFQ
17-5-24,17-5-24,Don Johan,1.0,LFQ
17-5-24,17-5-24,Madre Laura,50.0,LFQ
17-5-24,17-5-24,Familia Vergara,5.0,LFQ
17-5-24,17-5-24,Familia Gutierrez,5.0,LFQ
17-5-24,17-5-24,Madre Laura,1.0,LFQ
17-5-24,17-5-24,Doña Dolly,20.0,LFQ
17-5-24,17-5-24,Madre Laura,1.0,LFQ
17-5-24,17-5-24,Familia Vergara,2.0,LFQ
17-5-24,17-5-24,Madre Laura,2.0,LFQ
17-5-24,17-5-24,Madre Laura,1.0,LFQ
17-5-24,17-5-24,Madre Laura,1.0,LFQ
29-5-24,29-5-24,Madre Laura,25.0,LFQ
29-5-24,29-5-24,Madre Laura,6.0,LFQ
29-5-24,29-5-24,Doña Dolly,5.0,LFQ
29-5-24,29-5-24,Madre Laura Natural,10.0,LFQ
29-5-24,29-5-24,Don Victor - Red Bourbon,12.0,LFQ
29-5-24,29-5-24,Don Rafael- Pink Bourbon Lavado,5.0,LFQ
29-5-24,29-5-24,Familia Vergara,5.0,LFQ
29-5-24,29-5-24,Don Johan,5.0,LFQ
29-5-24,29-5-24,Familia Gutierrez,5.0,LFQ
29-5-24,29-5-24,Don Rafael- Pink Bourbon Lavado,2.0,LFQ
29-5-24,29-5-24,Madre Laura,2.0,LFQ
29-5-24,29-5-24,Madre Laura,1.0,LFQ
29-5-24,29-5-24,Madre Laura,2.0,LFQ
29-5-24,29-5-24,Madre Laura,1.0,LFQ
29-5-24,29-5-24,Madre Laura,2.0,LFQ
29-5-24,29-5-24,Madre Laura,1.0,LFQ
29-5-24,29-5-24,Madre Laura,2.0,LFQ
29-5-24,29-5-24,Madre Laura,6.0,LFQ
29-5-24,29-5-24,Madre Laura,2.0,LFQ
29-5-24,29-5-24,Madre Laura,2.0,LFQ
29-5-24,29-5-24,Madre Laura,5.0,LFQ
29-5-24,29-5-24,Madre Laura,4.0,LFQ
29-5-24,29-5-24,Don Victor - Red Bourbon,4.0,LFQ
29-5-24,29-5-24,Don Rafael- Pink Bourbon Lavado,4.0,LFQ
29-5-24,29-5-24,Madre Laura,2.0,LFQ
2024-04-06 00:00:00,2024-04-06 00:00:00,Madre Laura,10.0,LFQ
2024-04-06 00:00:00,2024-04-06 00:00:00,Madre Laura,8.0,LFQ
2024-04-06 00:00:00,2024-04-06 00:00:00,Madre Laura Natural,5.0,LFQ
2024-04-06 00:00:00,2024-04-06 00:00:00,Don Johan,5.0,LFQ
2024-04-06 00:00:00,2024-04-06 00:00:00,Don Victor Red Bourbon Honey,5.0,LFQ
2024-04-06 00:00:00,2024-04-06 00:00:00,Don Rafael- Pink Bourbon Lavado,1.0,LFQ
2024-04-06 00:00:00,2024-04-06 00:00:00,Doña Dolly,5.0,LFQ
2024-04-06 00:00:00,2024-04-06 00:00:00,Madre Laura,3.0,LFQ
2024-04-06 00:00:00,2024-04-06 00:00:00,Madre Laura,2.0,LFQ
2024-04-06 00:00:00,2024-04-06 00:00:00,Madre Laura,1.0,LFQ
2024-04-06 00:00:00,2024-04-06 00:00:00,Madre Laura Natural,1.0,LFQ
2024-04-06 00:00:00,2024-04-06 00:00:00,Don Victor Red Bourbon Honey,1.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Don Rafael- Pink Bourbon Lavado,1.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,10.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,8.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura Natural,5.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Familia Gutierrez,3.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Familia Vergara,5.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Don Johan,5.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Doña Dolly,10.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Don Victor Red Bourbon Honey,5.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,3.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,1.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,1.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,1.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,2.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,6.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,1.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,1.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,4.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,1.0,LFQ
2024-12-06 00:00:00,2024-12-06 00:00:00,Madre Laura,1.0,LFQ
19-6-24,19-6-24,Madre Laura,3.0,LFQ
19-6-24,19-6-24,Don Victor Red Bourbon Honey,4.0,LFQ
19-6-24,19-6-24,Madre Laura,2.0,LFQ
19-6-24,19-6-24,Familia Vergara,1.0,LFQ
19-6-24,19-6-24,Madre Laura,1.0,LFQ
19-6-24,19-6-24,Madre Laura,1.0,LFQ
19-6-24,19-6-24,Madre Laura,1.0,LFQ
19-6-24,19-6-24,Madre Laura,15.0,LFQ
19-6-24,19-6-24,Madre Laura Natural,5.0,LFQ
19-6-24,19-6-24,Doña Dolly,10.0,LFQ
19-6-24,19-6-24,Familia Vergara,5.0,LFQ
19-6-24,19-6-24,Don Victor Red Bourbon Honey,5.0,LFQ
19-6-24,19-6-24,Don Johan,4.0,LFQ
19-6-24,19-6-24,Madre Laura,8.0,LFQ
19-6-24,19-6-24,Don Rafael- Pink Bourbon Lavado,2.0,LFQ
19-6-24,19-6-24,Madre Laura Natural,1.0,LFQ
19-6-24,19-6-24,Caturro Natural - El Ocaso,1.0,LFQ
19-6-24,19-6-24,Familia Vergara,1.0,LFQ
19-6-24,19-6-24,Don Victor Red Bourbon Honey,1.0,LFQ
19-6-24,19-6-24,Doña Dolly,1.0,LFQ
19-6-24,19-6-24,Madre Laura,2.0,LFQ
19-6-24,19-6-24,Madre Laura,1.0,LFQ
19-6-24,19-6-24,Madre Laura,1.0,LFQ
19-6-24,19-6-24,Madre Laura,1.0,LFQ
19-6-24,19-6-24,Madre Laura,6.0,LFQ
19-6-24,19-6-24,Madre Laura,3.0,LFQ
19-6-24,19-6-24,Don Rafael- Pink Bourbon Lavado,3.0,LFQ
29-6-24,29-6-24,Madre Laura,1.0,LFQ
29-6-24,29-6-24,Madre Laura,4.0,LFQ
29-6-24,29-6-24,Madre Laura,1.0,LFQ
29-6-24,29-6-24,Madre Laura,2.0,LFQ
29-6-24,29-6-24,Madre Laura,6.0,LFQ
29-6-24,29-6-24,Madre Laura,1.0,LFQ
29-6-24,29-6-24,Madre Laura,2.0,LFQ
29-6-24,29-6-24,Madre Laura,3.0,LFQ
29-6-24,29-6-24,Madre Laura,1.0,LFQ
29-6-24,29-6-24,Madre Laura,1.0,LFQ
29-6-24,29-6-24,Madre Laura,1.0,LFQ
29-6-24,29-6-24,Madre Laura,2.0,LFQ
29-6-24,29-6-24,Madre Laura,15.0,LFQ
29-6-24,29-6-24,Madre Laura Natural,5.0,LFQ
29-6-24,29-6-24,Doña Dolly,10.0,LFQ
29-6-24,29-6-24,Familia Vergara,1.0,LFQ
29-6-24,29-6-24,Don Rafael- Pink Bourbon Lavado,5.0,LFQ
29-6-24,29-6-24,Caturro Natural - El Ocaso,10.0,LFQ
29-6-24,29-6-24,Don Victor - Red Bourbon,5.0,LFQ
29-6-24,29-6-24,Madre Laura,6.0,LFQ
29-6-24,29-6-24,Don Rafael- Pink Bourbon Lavado,1.0,LFQ
2024-03-07 00:00:00,2024-03-07 00:00:00,Madre Laura,15.0,LFQ
2024-03-07 00:00:00,2024-03-07 00:00:00,Madre Laura Natural,10.0,LFQ
2024-03-07 00:00:00,2024-03-07 00:00:00,Doña Dolly,6.0,LFQ
2024-03-07 00:00:00,2024-03-07 00:00:00,Familia Vergara,10.0,LFQ
2024-03-07 00:00:00,2024-03-07 00:00:00,Don Rafael- Pink Bourbon Lavado,2.0,LFQ
2024-03-07 00:00:00,2024-03-07 00:00:00,Caturro Natural - El Ocaso,5.0,LFQ
2024-03-07 00:00:00,2024-03-07 00:00:00,Don Victor - Red Bourbon,5.0,LFQ
2024-03-07 00:00:00,2024-03-07 00:00:00,Madre Laura,5.0,LFQ
2024-03-07 00:00:00,2024-03-07 00:00:00,Don Rafael- Pink Bourbon Lavado,2.0,LFQ
2024-03-07 00:00:00,2024-03-07 00:00:00,Don Victor - Red Bourbon,1.0,LFQ
2024-03-07 00:00:00,2024-03-07 00:00:00,Familia Vergara,1.0,LFQ
2024-03-07 00:00:00,2024-03-07 00:00:00,Don Victor - Red Bourbon,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,2.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,2.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,15.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura Natural,10.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Doña Dolly,5.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Familia Vergara,10.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Caturro Natural - El Ocaso,5.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Don Victor - Red Bourbon,5.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,5.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,2.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,4.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,6.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Caturro Natural - El Ocaso,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,6.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,4.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,3.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,2.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Don Victor - Red Bourbon,5.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,5.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Familia Vergara,3.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Don Victor - Red Bourbon,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,1.0,LFQ
2024-06-07 00:00:00,2024-06-07 00:00:00,Madre Laura,15.0,LFQ
15-7-24,15-7-24,Esteban Robledo,5.0,LFQ
15-7-24,15-7-24,Don Victor - Red Bourbon,10.0,LFQ
15-7-24,15-7-24,Familia Vergara,5.0,LFQ
15-7-24,15-7-24,Gesha Honey - Villa Bernarda,5.0,LFQ
15-7-24,15-7-24,Caturro Natural - El Ocaso,1.0,LFQ
15-7-24,15-7-24,Madre Laura,2.0,LFQ
15-7-24,15-7-24,Madre Laura,1.0,LFQ
15-7-24,15-7-24,Familia Vergara,1.0,LFQ
15-7-24,15-7-24,Madre Laura Natural,7.0,LFQ
15-7-24,15-7-24,Madre Laura,1.0,LFQ
15-7-24,15-7-24,Madre Laura,1.0,LFQ
15-7-24,15-7-24,Madre Laura,1.0,LFQ
15-7-24,15-7-24,Madre Laura,6.0,LFQ
15-7-24,15-7-24,Madre Laura,5.0,LFQ
15-7-24,15-7-24,Madre Laura,1.0,LFQ
15-7-24,15-7-24,Madre Laura,1.0,LFQ
25-7-24,25-7-24,Madre Laura,15.0,LFQ
25-7-24,25-7-24,Madre Laura Natural,5.0,LFQ
25-7-24,25-7-24,Gesha Honey - Villa Bernarda,5.0,LFQ
25-7-24,25-7-24,Madre Laura,10.0,LFQ
25-7-24,25-7-24,Madre Laura,1.0,LFQ
25-7-24,25-7-24,Madre Laura,1.0,LFQ
25-7-24,25-7-24,Madre Laura,2.0,LFQ
25-7-24,25-7-24,Madre Laura,2.0,LFQ
25-7-24,25-7-24,Madre Laura,2.0,LFQ
25-7-24,25-7-24,Madre Laura,1.0,LFQ
25-7-24,25-7-24,Madre Laura,5.0,LFQ
25-7-24,25-7-24,Madre Laura,4.0,LFQ
25-7-24,25-7-24,Gesha Honey - Villa Bernarda,4.0,LFQ
25-7-24,25-7-24,Madre Laura Natural,1.0,LFQ
25-7-24,25-7-24,Madre Laura,1.0,LFQ
25-7-24,25-7-24,Madre Laura,1.0,LFQ
25-7-24,25-7-24,Madre Laura,1.0,LFQ
25-7-24,25-7-24,Madre Laura,1.0,LFQ
25-7-24,25-7-24,Esteban Robledo,1.0,LFQ
25-7-24,25-7-24,Familia Bedoya Castaño,1.0,LFQ
25-7-24,25-7-24,Madre Laura,2.0,LFQ
25-7-24,25-7-24,Madre Laura,10.0,LFQ
25-7-24,25-7-24,Madre Laura,10.0,LFQ
25-7-24,25-7-24,Madre Laura Natural,5.0,LFQ
25-7-24,25-7-24,Esteban Robledo,5.0,LFQ
25-7-24,25-7-24,Familia Vergara,5.0,LFQ
25-7-24,25-7-24,Caturro Natural - El Ocaso,5.0,LFQ
25-7-24,25-7-24,Familia Bedoya Castaño,4.0,LFQ
25-7-24,25-7-24,Esteban Robledo,1.0,LFQ
25-7-24,25-7-24,Familia Vergara,1.0,LFQ
25-7-24,25-7-24,Madre Laura,3.0,LFQ
25-7-24,25-7-24,Madre Laura,2.0,LFQ
25-7-24,25-7-24,Madre Laura,1.0,LFQ
25-7-24,25-7-24,Madre Laura,2.0,LFQ
25-7-24,25-7-24,Familia Vergara,1.0,LFQ
25-7-24,25-7-24,Madre Laura Natural,1.0,LFQ
31-7-24,31-7-24,Madre Laura,1.0,LFQ
31-7-24,31-7-24,Madre Laura,2.0,LFQ
31-7-24,31-7-24,Madre Laura,5.0,LFQ
31-7-24,31-7-24,Madre Laura,1.0,LFQ
31-7-24,31-7-24,Madre Laura,1.0,LFQ
31-7-24,31-7-24,Madre Laura,1.0,LFQ
31-7-24,31-7-24,Madre Laura,1.0,LFQ
31-7-24,31-7-24,Madre Laura,15.0,LFQ
31-7-24,31-7-24,Madre Laura,10.0,LFQ
31-7-24,31-7-24,Familia Bedoya Castaño,5.0,LFQ
31-7-24,31-7-24,Gesha Honey - Villa Bernarda,5.0,LFQ
31-7-24,31-7-24,Familia Vergara,5.0,LFQ
31-7-24,31-7-24,Esteban Robledo,5.0,LFQ
31-7-24,31-7-24,Familia Bedoya Castaño,1.0,LFQ
31-7-24,31-7-24,Caturro Natural - El Ocaso,1.0,LFQ
31-7-24,31-7-24,Don Victor - Red Bourbon,1.0,LFQ
31-7-24,31-7-24,Madre Laura,1.0,LFQ
31-7-24,31-7-24,Madre Laura,1.0,LFQ
31-7-24,31-7-24,Madre Laura,2.0,LFQ
2024-01-08 00:00:00,2024-01-08 00:00:00,Madre Laura,1.0,LFQ
2024-01-08 00:00:00,2024-01-08 00:00:00,Madre Laura,1.0,LFQ
2024-01-08 00:00:00,2024-01-08 00:00:00,Madre Laura,1.0,LFQ
2024-01-08 00:00:00,2024-01-08 00:00:00,Madre Laura,1.0,LFQ
2024-12-08 00:00:00,2024-12-08 00:00:00,Madre Laura,1.0,LFQ
2024-12-08 00:00:00,2024-12-08 00:00:00,Madre Laura,10.0,LFQ
2024-12-08 00:00:00,2024-12-08 00:00:00,Madre Laura,15.0,LFQ
2024-12-08 00:00:00,2024-12-08 00:00:00,Familia Bedoya Castaño,5.0,LFQ
2024-12-08 00:00:00,2024-12-08 00:00:00,Gesha Honey - Villa Bernarda,5.0,LFQ
2024-12-08 00:00:00,2024-12-08 00:00:00,Familia Vergara,3.0,LFQ
2024-12-08 00:00:00,2024-12-08 00:00:00,Esteban Robledo,10.0,LFQ
2024-12-08 00:00:00,2024-12-08 00:00:00,Madre Laura Natural,5.0,LFQ
2024-12-08 00:00:00,2024-12-08 00:00:00,Madre Laura Natural,1.0,LFQ
2024-12-08 00:00:00,2024-12-08 00:00:00,Don Victor - Red Bourbon,1.0,LFQ
2024-12-08 00:00:00,2024-12-08 00:00:00,Madre Laura Natural,1.0,LFQ
2022-10-08 00:00:00,2022-10-08 00:00:00,Madre Laura,2.0,AC
2022-10-08 00:00:00,2022-10-08 00:00:00,Madre Laura,1.0,AC
2022-10-08 00:00:00,2022-10-08 00:00:00,Madre Laura,1.0,AC
2022-10-08 00:00:00,2022-10-08 00:00:00,Madre Laura,2.0,AC
2022-10-08 00:00:00,2022-10-08 00:00:00,Madre Laura,1.0,AC
2022-10-09 00:00:00,2022-10-09 00:00:00,Madre Laura,1.0,AC
2022-10-08 00:00:00,2022-10-08 00:00:00,Madre Laura,1.0,AC
2022-10-08 00:00:00,2022-10-08 00:00:00,Madre Laura,1.0,AC
2022-10-09 00:00:00,2022-10-09 00:00:00,Madre Laura,1.0,AC
2022-10-08 00:00:00,2022-10-08 00:00:00,Madre Laura,1.0,AC
2022-10-09 00:00:00,2022-10-09 00:00:00,Madre Laura,1.0,AC
28-11-22,2022-10-09 00:00:00,Madre Laura,3.0,AC
2022-03-12 00:00:00,2022-10-09 00:00:00,Madre Laura,1.0,AC
28-11-22,26-12-22,Madre Laura,1.0,AC
28-11-22,27-12-22,Madre Laura,2.0,AC
28-11-22,28-12-2022,Madre Laura,2.0,AC
28-11-22,28-11-2022,Madre Laura,4.0,AC
2023-11-01 00:00:00,2023-11-01 00:00:00,Madre Laura,2.0,AC
2023-11-02 00:00:00,2023-11-02 00:00:00,Madre Laura,2.0,AC
2023-11-02 00:00:00,2023-11-02 00:00:00,Madre Laura,1.0,AC
